srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,Category_dtloader,Binary_dtloader
175.45.176.1,0,149.171.126.10,0,sat-expak,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237322,1424237322,0.01,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,3,2,3,2,2,3,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237392,1424237392,0.004,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,2,3,2,2,6,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,3.3e-05,200,0,254,0,0,0,-,24242424.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237365,1424237365,0.033,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,2,5,2,2,5,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,ipcomp,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237344,1424237344,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,3,1,3,1,1,3,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,sps,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237360,1424237360,0.004,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,3,27,3,3,5,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237395,1424237395,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,3,4,3,3,6,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237395,1424237395,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,3,4,3,3,6,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,6e-06,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237378,1424237378,0.006,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,3,17,3,3,5,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237401,1424237401,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,1,1,1,1,6,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237384,1424237384,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,1,1,1,1,7,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,ippc,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237324,1424237324,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,2,2,2,4,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237411,1424237411,0.005,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,2,4,2,2,5,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237420,1424237420,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,3,2,2,2,2,3,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,visa,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237326,1424237326,0.004,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,3,3,3,3,7,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237374,1424237374,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,3,14,3,3,6,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,secure-vmtp,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237331,1424237331,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,4,2,2,4,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237397,1424237397,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,26,2,2,4,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,pim,INT,6e-06,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237341,1424237341,0.006,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,24,2,2,4,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,dgp,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237334,1424237334,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,3,28,3,3,5,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,ax.25,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237337,1424237337,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,3,24,3,3,7,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,sun-nd,INT,1e-06,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237329,1424237329,0.001,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,3,2,2,4,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237399,1424237399,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,3,2,3,2,2,4,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237367,1424237367,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,2,3,2,2,6,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,any,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237325,1424237325,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,3,2,2,4,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237373,1424237373,0.01,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,3,5,3,3,6,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237372,1424237372,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,3,7,3,3,7,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,sat-mon,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237325,1424237325,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,3,2,2,4,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237375,1424237375,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,3,3,3,3,5,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237369,1424237369,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,2,3,2,2,6,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,isis,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237357,1424237357,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,2,4,2,2,5,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237426,1424237426,0.008,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,2,2,2,4,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237423,1424237423,0.008,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,1,1,1,1,6,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237371,1424237371,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,2,22,2,2,7,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237383,1424237383,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,2,8,2,2,7,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,sps,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237360,1424237360,0.004,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,3,27,3,3,5,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237417,1424237417,0.004,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,3,1,2,1,1,3,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,nsfnet-igp,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237333,1424237333,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,1,8,1,1,5,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,sun-nd,INT,1e-06,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237329,1424237329,0.001,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,3,2,2,4,DoS,1,5,1
175.45.176.1,0,149.171.126.10,0,wb-mon,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237329,1424237329,0.01,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,3,2,2,4,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237368,1424237368,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,2,2,2,2,6,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,ipx-n-ip,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237347,1424237347,0.007,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,16,2,2,4,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237373,1424237373,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,3,5,3,3,6,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237405,1424237405,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,4,4,3,3,6,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,unas,INT,6e-06,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237376,1424237376,0.006,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,2,2,2,2,5,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,unas,INT,6e-06,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237410,1424237410,0.006,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,2,2,2,2,5,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,eigrp,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237334,1424237334,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,3,28,3,3,5,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237386,1424237386,0.008,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,2,3,2,2,7,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237429,1424237429,0.005,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,3,1,22,1,1,3,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237397,1424237397,0.008,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,26,2,2,4,Fuzzers,1,1,1
175.45.176.3,64792,149.171.126.16,135,tcp,FIN,0.643227,588,268,254,252,2,1,-,6591.763184,2785.952881,10,6,255,255,73668361,2937207866,59,45,0,0,3680.968972,184.835438,1424237468,1424237469,68.554889,114.319398,0.176598,0.071621,0.104977,0,1,Normal,Normal, ,2,4,3,1,1,1,2,Fuzzers,1,1,1
175.45.176.1,0,149.171.126.10,0,wb-mon,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237329,1424237329,0.01,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,3,2,2,4,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,any,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237322,1424237322,0.008,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,3,2,3,2,2,3,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,rsvp,INT,1e-06,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237362,1424237362,0.001,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,3,3,2,2,4,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237370,1424237370,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,2,3,2,2,7,Reconnaissance,1,2,1
175.45.176.0,59096,149.171.126.13,111,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424237368,1424237368,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,1,1,1,1,1,1,1,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237397,1424237397,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,26,2,2,4,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237411,1424237411,0.005,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,2,4,2,2,5,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,crudp,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237359,1424237359,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,2,24,2,2,5,Reconnaissance,1,2,1
175.45.176.0,28316,149.171.126.19,80,tcp,FIN,0.438589,840,268,254,252,2,1,http,13789.67578,4085.829834,10,6,255,255,4166670274,1170101600,84,45,1,0,2472.985148,114.542672,1424237323,1424237323,48.732111,75.659602,0.11799,0.059605,0.058385,0,1,1.0,Normal, ,1,1,1,1,1,1,1,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237383,1424237383,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,2,8,2,2,7,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,ipip,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237337,1424237337,0.005,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,3,24,3,3,7,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237414,1424237414,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,1,18,1,1,4,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237372,1424237372,0.004,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,3,7,3,3,7,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237395,1424237395,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,3,4,3,3,6,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237372,1424237372,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,3,7,3,3,7,Reconnaissance,1,2,1
175.45.176.0,29083,149.171.126.14,111,udp,INT,6e-06,168,0,254,0,0,0,-,112000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424237430,1424237430,0.006,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,1,1,2,1,1,1,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237403,1424237403,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,3,23,3,3,6,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,ipcv,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237326,1424237326,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,3,3,3,3,7,Reconnaissance,1,2,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237395,1424237395,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,3,4,3,3,6,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237380,1424237380,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,3,4,3,3,4,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,pvp,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237328,1424237328,0.004,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,2,14,2,2,7,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,rsvp,INT,1e-06,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237362,1424237362,0.001,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,3,3,2,2,4,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237403,1424237403,0.004,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,3,23,3,3,6,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237423,1424237423,0.008,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,1,1,1,1,6,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,iplt,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237360,1424237360,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,3,27,3,3,5,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,zero,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237349,1424237349,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,3,2,4,2,2,3,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,wb-mon,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237329,1424237329,0.01,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,3,2,2,4,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237410,1424237410,0.003,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,5,5,2,2,2,2,5,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237404,1424237404,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,1,13,1,1,6,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,br-sat-mon,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237328,1424237328,0.005,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,7,7,2,14,2,2,7,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237406,1424237406,0.008,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,3,3,3,3,6,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,uti,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237353,1424237353,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,1,3,1,1,4,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237382,1424237382,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,3,2,2,2,2,3,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237381,1424237381,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,3,3,2,20,1,1,3,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237397,1424237397,0.008,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,26,2,2,4,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,sat-mon,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237325,1424237325,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,3,2,2,4,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,fc,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237361,1424237361,0.01,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,4,4,2,4,2,2,4,Backdoor,1,4,1
175.45.176.1,0,149.171.126.10,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237424,1424237424,0.009,0.0,0.0,0.0,0.0,0,2,Normal,Normal, ,6,6,2,17,2,2,6,Backdoor,1,4,1
